 25:0 25:1 25:2 25:3 25:4 25:5 25:6 25:7 25:8 25:9 25:10 25:11 25:12 25:13 25:14 25:15 25:16 25:17 25:18 25:19 25:20 25:21 25:22 25:23 25:24 25:25 25:26 25:27 25:28 25:29 25:30 25:31 25:32 25:33 25:34 25:35 25:36 25:37 25:38 25:39 25:40 25:41 25:42 25:43 25:44 25:45 25:46 25:47 25:48 25:49 25:50 25:51 25:52 25:53 25:54 25:55 25:56 25:57 25:58 25:59 25:60 25:61 25:62 25:63 25:64 25:65 25:66 25:67 25:68 25:69 25:70 25:71 25:72 25:73 25:74 25:75 25:76 25:77
25:29 0.4329623541360142 0.7092411685588729 0.6999185695262995 0.5430078798506932 0.6634508922950283 0.6783798184961096 0.7853501740574689 0.6784759655812568 0.6630142604217932 0.6222682729274492 0.524960819046401 0.4567416431194687 0.5577399955234897 0.7653527141275334 0.5921243595837493 0.8213632974989963 0.6916541622809674 0.6221319407578998 0.5327541375055651 0.7184887594300813 0.698613222728372 0.5983409423993608 0.6964969899584448 0.7877973323549975 0.47565122920622654 0.5393034585197624 0.4427113271077358 0.6037873270211216 0.5173724434571325 1.0 0.7344913640647701 0.8919419982784877 0.7061512467472847 0.642780215656462 0.7160828974375952 0.723269054951038 0.6783798184961096 0.8716428298183992 0.672532819659847 0.5896092188458477 0.6659550711760663 0.6588757200556181 0.63409891574631 0.5717678819156549 0.6001994894299094 0.685988502224371 0.38017635069397687 0.7754088591670529 0.737564076966658 0.6044832640863746 0.6250738502058822 0.6188687451616821 0.4597381718778426 0.751388793250872 0.86036310016698 0.7745774795591235 0.506343249550158 0.7538963601068566 0.5967813864723298 0.548673757118919 0.6688487161301407 0.896179566973449 0.7732766833090888 0.79285146666842 0.4306431102364493 0.769052506124611 0.37335352357272766 0.7732900748195722 0.48084470610470725 0.5733574729818972 0.5141416714637014 0.5717678819156549 0.7232652124317108 0.8199890957341177 0.7174522640388968 0.47918383172736506 0.38648469563678595 0.689708693267842
25:30 0.5805284209544992 0.9034102452474242 0.5528145351352496 0.34606267985272704 0.6668058499299727 0.8736903207081701 0.5253906737169026 0.694990961224604 0.5152959476698888 0.6656508489333913 0.431546917420652 0.5404358874122405 0.8179654621970687 0.843970396168916 0.6563977054843904 0.545951864716578 0.7395787708531786 0.6502263726978367 0.4729477913288433 0.4008152502117223 0.5096063570570484 0.544936093426029 0.6017077613772803 0.8959802641126107 0.727779221978357 0.7488504141098272 0.6173559715571034 0.7401025186216361 0.7010044815402681 0.7344913640647701 1.0 0.5689623046372217 0.6857990907245574 0.7500430995172608 0.591406922864686 0.8699753301407633 0.7771005659555943 0.7279300403355307 0.7850624381049717 0.8218439587257349 0.4512726459122038 0.6783798184961096 0.4295333661836738 0.702800754607459 0.6208057065164315 0.4413249595729221 0.5406714726062165 0.8130475278608947 0.6613526590115236 0.726753560669374 0.8699753301407633 0.8752775668986483 0.6803690396825491 0.6985053766072953 0.6967314325333742 0.7361245006406519 0.6993815536416201 0.5871569560775121 0.65913341296739 0.539378567263408 0.6835451194528592 0.6362961593196144 0.6885383114816759 0.7513618194023942 0.590790445564765 0.6222682729274492 0.5805284209544992 0.714852323115739 0.5090776618915732 0.6318528317837366 0.5519608384911387 0.8179654621970687 0.8611592499881944 0.726753560669374 0.5992137697757837 0.624785952691917 0.5573777969257327 0.5924370576016089
25:31 0.5010867319226273 0.5409065318528916 0.6252570334655865 0.5873682649626737 0.6396611929251664 0.588601345586253 0.8959942400689979 0.5507628426483143 0.6804522730832523 0.6391017365980474 0.549253138499038 0.5996633796055825 0.5016284499548292 0.7597415595706672 0.6501698395388601 0.8196873130883495 0.6819685069260126 0.6935010388674853 0.5656896480948816 0.7130054204599494 0.6839580020934343 0.7174125427987196 0.7425038528944797 0.6755742412176766 0.4517816432136506 0.5074773438629945 0.5324898000175925 0.6165000331060054 0.5370496601448499 0.8919419982784877 0.5689623046372217 1.0 0.7321971068554107 0.5568282485355722 0.7436270939548434 0.6643519321039445 0.6783798184961096 0.787843609286061 0.5998042320960172 0.5143816388136828 0.6521820873303569 0.8071906243792624 0.7052740801968498 0.5100451817901284 0.5395305579263637 0.7548534214529184 0.4306431102364493 0.7796464278620142 0.6336530435065587 0.6165903332800682 0.6054348092568511 0.5194121368592824 0.5233904011913784 0.723972098400213 0.80972937504306 0.6416700559574727 0.518959939435776 0.8050983767819597 0.5850494955978025 0.517623871666111 0.5481778385635737 0.8347348208965106 0.7038766762567514 0.8003527592793711 0.4243347652936402 0.7817652122094948 0.4499934485826675 0.7669337217771304 0.47017747902453694 0.7088971134417619 0.5442971106631053 0.6138515410921501 0.6668725542441418 0.6916541622809674 0.8498550324799913 0.4932117181195302 0.4558764900076855 0.7534696804609265
25:32 0.46624006446926547 0.6150069265207321 0.6287459356394747 0.6249828169125293 0.8542407479749408 0.7130268461875671 0.6950792638196726 0.6922225880934916 0.6614716893714366 0.4661618633229456 0.5690997030814923 0.5312157154639161 0.5877791710577224 0.6767231722368875 0.5907074763313035 0.7532823745040851 0.71193694212668 0.778902303630067 0.7383275065273147 0.7312638580931264 0.7230611890727159 0.7193687482563373 0.5646734074053863 0.7166572135826351 0.4652327602137428 0.5630410306874482 0.5369540275267709 0.618417823225176 0.5420614812705961 0.7061512467472847 0.6857990907245574 0.7321971068554107 1.0 0.4732210977748777 0.6129344842550443 0.7584064386259166 0.6331587634960719 0.6426789705283166 0.5716083090636658 0.5805099818075059 0.7238161292703742 0.7130054204599494 0.6921593396946688 0.5787032525700525 0.6850903676166401 0.7059941316834148 0.4976810059938395 0.7650971406762015 0.6958119783205975 0.7511027758291517 0.7384394179530429 0.5784844418148752 0.5089890917414531 0.8740576496674057 0.7521051864023033 0.7187609832702163 0.6446129688090376 0.8266127787362633 0.6784624247557711 0.582999561565789 0.6253294169634902 0.6568011960160985 0.7547495814690116 0.7181322963530764 0.46094801529004 0.6938137340644882 0.4331831618185642 0.6650262044712962 0.5247014524358807 0.5630528993863799 0.694943675584778 0.7057661113974312 0.6558531223460167 0.6195055745888467 0.6958119783205975 0.4897592513908874 0.5384954401091723 0.6344133887317674
25:33 0.7199583834171572 0.6318528317837366 0.5224416505159512 0.3557067829339743 0.49767435498294704 0.7281560128999415 0.515155921724203 0.7281967254951659 0.5428797328279842 0.7194011782530138 0.3670001336489774 0.6927925680521728 0.5486819026379233 0.7237785955764776 0.7805638008082617 0.4586810047857593 0.4931502228487808 0.696939454917238 0.4013804688140149 0.43044404938844805 0.40435107956177463 0.4584096968616255 0.7802800629177861 0.7281560128999415 0.6276938698521016 0.8883924363172514 0.7544205168407246 0.8146841498982417 0.8296596656416019 0.642780215656462 0.7500430995172608 0.5568282485355722 0.4732210977748777 1.0 0.5535224036463072 0.680004422341839 0.6668721703714474 0.7881664513020931 0.9329464861379755 0.8764351101336144 0.3882739079601991 0.632862680988667 0.3752856790020123 0.7194011782530138 0.6041339716686427 0.4195311785381271 0.7163588977479983 0.6163334565423421 0.584199270125315 0.591378852346072 0.7369108475468692 0.7952858054368408 0.7145933920071516 0.6186630622887384 0.5210078881761641 0.7528191643147204 0.6474604893772161 0.6585483115335432 0.686182860713704 0.5848815500942985 0.6757230052687411 0.4874055058610074 0.6256380003184948 0.6994928649609785 0.8246278251877989 0.7386497174451468 0.44094336977452186 0.7155088032202919 0.38223933351750605 0.731785944551902 0.5232996902638024 0.6624947530479837 0.8137265691259761 0.6707173607861919 0.7358671740772782 0.7544205168407246 0.6474604893772161 0.582453535921756
25:34 0.5010867319226273 0.6194626956490162 0.6988519761540035 0.4851465079655013 0.570796273696619 0.49882287267639625 0.7797242045992555 0.48064583397924787 0.8162196573760409 0.7906029096334305 0.5286046669642965 0.667154199612914 0.7849917550765645 0.5801846137509539 0.4605546050188317 0.603485324114917 0.8659959586701528 0.6709634289381425 0.5069398183950198 0.6705095434414281 0.5483972112202598 0.5176477917154978 0.7134468868296155 0.5549344182450566 0.5353251941876663 0.4318903215531707 0.6839909730529757 0.6864199165728663 0.5026145309413445 0.7160828974375952 0.591406922864686 0.7436270939548434 0.6129344842550443 0.5535224036463072 1.0 0.5549344182450566 0.5577399955234897 0.7358880925560113 0.5171581098643924 0.4600506087904527 0.47814165509820983 0.7860027809044561 0.7314965092049434 0.7120467458373059 0.5815321258903569 0.6985093966295615 0.5378849742642032 0.6588757200556181 0.5649376826700413 0.6964969899584448 0.6783798184961096 0.3841511495680188 0.5512382515160503 0.5060093743374744 0.7178385405589087 0.6779175351215593 0.38648469563678595 0.7213132585863364 0.603485324114917 0.6314734516597402 0.5096301971186982 0.7881215652519367 0.5819577449485911 0.6728307848932019 0.518959939435776 0.7605773687346885 0.6713976763891603 0.5931934052837184 0.5324029703255303 0.6163334565423421 0.6950743066601252 0.597018077421552 0.5885494178725184 0.6165903332800682 0.7610278587157128 0.714852323115739 0.5315766293213942 0.7365917720862866
25:35 0.5241493330317557 0.8476853867363228 0.5612884795483244 0.47375740446614645 0.6900171180549632 0.9517051226237121 0.6371346468580797 0.5905402546621468 0.5103479932825208 0.6322159338267305 0.5103549612716443 0.61403274965426 0.7213757074444929 0.8811203018429836 0.784498739670525 0.6080907539523179 0.7075157453936674 0.6137515227871373 0.5660639919892262 0.49701998618102333 0.4974778356738157 0.5879364681435995 0.6946905352098629 0.9739950660281527 0.5644774829594631 0.6909046357482842 0.6730808300682048 0.7036300140020069 0.67494899736251 0.723269054951038 0.8699753301407633 0.6643519321039445 0.7584064386259166 0.680004422341839 0.5549344182450566 1.0 0.8774053112755769 0.5925560316433829 0.7806850207815078 0.7332997729468772 0.38495473698365945 0.6727686639392436 0.41134549839868007 0.7882455376578146 0.5960874141347212 0.6137515227871373 0.5490246347659746 0.8158531051393277 0.6813258734087257 0.8197363345019566 0.8699753301407633 0.7225114239454895 0.5592096849265955 0.7729279082061885 0.7389458223867078 0.7661225700714076 0.7160878779611363 0.6816644916119258 0.7279300403355307 0.5241509582271002 0.5592673409813793 0.5661567273587887 0.6612179805653394 0.7389458223867078 0.5657309590854908 0.6615463548255115 0.38883952201717137 0.7541304050138012 0.5467442039734006 0.6887592569887667 0.6263761516597535 0.8736903207081701 0.8943468256153033 0.726753560669374 0.7146145640707292 0.6842258017704252 0.5657309590854908 0.5998866558110207
25:36 0.4677702451090122 0.8253954433318822 0.6107198219579272 0.5069580328656355 0.5408018229657385 0.8922652735452039 0.7116306289521979 0.5192485025639617 0.5317891289611159 0.7622406036859672 0.5811213679949843 0.5772343185332502 0.7548106225511537 0.8885502829777971 0.7947468224054157 0.5481711107607116 0.7075157453936674 0.5673289865371562 0.4811985939190038 0.4407492915574699 0.47200794076902697 0.5814212598530585 0.8421804523236144 0.8699753301407633 0.6540300495182113 0.6224232613210061 0.7288056885793064 0.7653527141275334 0.5772409316959173 0.6783798184961096 0.7771005659555943 0.6783798184961096 0.6331587634960719 0.6668721703714474 0.5577399955234897 0.8774053112755769 1.0 0.6258447223053865 0.6537399184010559 0.6115515175009479 0.42971932551042685 0.7597415595706672 0.47252287185729547 0.6953707734726455 0.5610698332606315 0.6187253659567781 0.3151360942927483 0.849520032480524 0.7168338101148628 0.7299598632153251 0.7176607168770861 0.727779221978357 0.6751012416496815 0.7112116624900331 0.7290130247741587 0.7801216691390935 0.4571398510086357 0.5542847698046725 0.7745342072623357 0.5150143928053155 0.5703635712020472 0.6278794274843152 0.6314139832020632 0.6967314325333742 0.35690190509153874 0.591406922864686 0.3437362516789766 0.8130475278608947 0.49966102637111637 0.8025721073988271 0.5755559377885044 0.8736903207081701 0.8321201213144741 0.8229426370479077 0.7035183338500614 0.7585256131185605 0.3318424186122645 0.6247186498423934
25:37 0.645909883070987 0.6058715079081843 0.6719582959344341 0.4930125794356629 0.6331866761739615 0.6147484920847186 0.7751479254672419 0.7668931206490576 0.7081654751652909 0.6835451194528592 0.5327428604753486 0.5287821197142342 0.5681443251579137 0.7057375798941949 0.5845274412331956 0.7746268811301799 0.6969994408807486 0.7619410301129429 0.47721646735884937 0.706655449298614 0.6924343488590574 0.6242206042133946 0.7697834268066801 0.6635719050556571 0.5604353660349253 0.6926033133855025 0.5570480949372458 0.7224802172708372 0.6540002331407033 0.8716428298183992 0.7279300403355307 0.787843609286061 0.6426789705283166 0.7881664513020931 0.7358880925560113 0.5925560316433829 0.6258447223053865 1.0 0.7123324993261115 0.6869784991476547 0.716381797180688 0.7492959678411855 0.6938472180349017 0.5415133726283108 0.6766936845526917 0.5905986975633755 0.48570420972515793 0.7392400613773048 0.7998156414744539 0.5725005175863922 0.6613526590115236 0.7177781604998982 0.6674284662711069 0.6719563421689612 0.81816663041797 0.8127990221480473 0.5106541009061597 0.7447026618205131 0.7017120485546499 0.6360589603466236 0.8581475075348779 0.8180113286777028 0.8113309763119007 0.8166832267989794 0.5705338397405639 0.8029274689818818 0.5179277390569214 0.7275081705027775 0.46633172392757577 0.6704930775462595 0.5521671411910214 0.577021309334448 0.681132323317732 0.7889371073135042 0.7719754326728879 0.5614865870255129 0.4657442967803565 0.7321292205165137
25:38 0.6668126665328458 0.6756270050183751 0.5058000689745312 0.34968821476271866 0.583631849072249 0.7587979341641885 0.4888220726903779 0.7496860990174914 0.4573696462610526 0.6274754144602728 0.3594196887390098 0.7361525946639881 0.5311722333440678 0.7894398554284355 0.8409409862708297 0.5345149567617409 0.4931502228487808 0.7242895666729249 0.49026749304964445 0.41547208245319767 0.4315043219268684 0.5305729985237445 0.6933855060547975 0.7894398554284355 0.6711436309296266 0.8697711101411693 0.7194011782530138 0.7452614072236768 0.883387264688644 0.672532819659847 0.7850624381049717 0.5998042320960172 0.5716083090636658 0.9329464861379755 0.5171581098643924 0.7806850207815078 0.6537399184010559 0.7123324993261115 1.0 0.948163814799281 0.36873811384899413 0.5733574729818972 0.36554432458275177 0.7062689262826222 0.5822895794727144 0.48009214028286257 0.8049425656532896 0.5766633178711622 0.5162102097330556 0.6518272397290206 0.7675527688111162 0.8077000228875622 0.6152796524013802 0.6699955203524539 0.5034519888202807 0.6821250043086428 0.8147851954205443 0.6803360098358592 0.6338835834888892 0.5705272526324885 0.6443434389338522 0.4345119876327675 0.6578298693598792 0.676084999153134 0.8836836037913264 0.7320380276666169 0.46751622821667765 0.7122029583310269 0.412752599284183 0.685364281108962 0.5275769801969931 0.7369108475468692 0.911489851318697 0.617825021826112 0.7358671740772782 0.6712495876949113 0.7557294168170167 0.5970834520516588
25:39 0.6868377244559746 0.6558236103903768 0.4532830805269543 0.28876229752311516 0.613270064046452 0.749901807780413 0.39782469765070183 0.7540458753755143 0.40847816398736936 0.5119393084997331 0.29227309413370284 0.6647117790921877 0.5506773897779833 0.7332997729468772 0.7820838235649445 0.4555665155256018 0.5272902940440417 0.6923020984768028 0.43324909898750186 0.3047043659967782 0.4005548766922043 0.533641932336188 0.6228152500098436 0.7111637265021629 0.7619083643225963 0.9031569056324822 0.7000957032798056 0.7734988589244729 0.9176484414032793 0.5896092188458477 0.8218439587257349 0.5143816388136828 0.5805099818075059 0.8764351101336144 0.4600506087904527 0.7332997729468772 0.6115515175009479 0.6869784991476547 0.948163814799281 1.0 0.39840172043893596 0.6021471488512085 0.35336926110409234 0.6004834942785907 0.5628454968170322 0.3761739607553998 0.7818822645196979 0.5854299088440608 0.49523714128938234 0.6705777279927446 0.7720378542251275 0.9031569056324822 0.6755898112998883 0.6021417948122688 0.4570100078925032 0.6162305193458018 0.844098433771545 0.5639670028523972 0.6373902169429292 0.5052264545225708 0.6869784991476547 0.3931816487618617 0.7079004192508 0.6049732834970066 0.8689849014722839 0.7191678289012428 0.5188682389184034 0.6648367988780126 0.37294607716931744 0.6286450394704023 0.4495347578931573 0.7941739006698418 0.8796909623423567 0.5989340110183932 0.624166675021669 0.6115515175009479 0.7445525629685896 0.5827787921563311
25:40 0.3138858349867023 0.38163884153723227 0.7367422018865531 0.6726406034613496 0.809840917499075 0.41977163917114524 0.6140906101474152 0.8150203477617463 0.6589182848076564 0.32858451439439684 0.7047192617406425 0.25381744360421404 0.33190040984082403 0.44298290729613576 0.3728892308272232 0.7044967798940127 0.5001985792435781 0.6729559748427673 0.6212425177594257 0.7416381268573337 0.8075202314376368 0.6752279228351231 0.4944748694149372 0.4065080573854364 0.374387787866005 0.4073009999860933 0.3037152985461927 0.4906625495034002 0.3450303159984874 0.6659550711760663 0.4512726459122038 0.6521820873303569 0.7238161292703742 0.3882739079601991 0.47814165509820983 0.38495473698365945 0.42971932551042685 0.716381797180688 0.36873811384899413 0.39840172043893596 1.0 0.568292094815581 0.7978630283996463 0.2523189191265709 0.6759620044341512 0.7151313355530892 0.19408369352304683 0.5970901519475189 0.6767650728917706 0.42435942401408516 0.37334910292116424 0.4895840302863142 0.41670477487754715 0.7157152212763017 0.6562028468911133 0.6073001724711383 0.3096485338440927 0.6038356102160071 0.5589053181322415 0.622119098657682 0.6926117626073376 0.684736412783852 0.7238709265935809 0.5741948069165431 0.22763477619689887 0.5958380625069999 0.24343450529028818 0.5632837370535048 0.4521311059756142 0.3902274873713196 0.5624522398759337 0.40153421421579555 0.40071091028824274 0.6046562836162761 0.5202790119505472 0.2805040304212022 0.20899528582253663 0.57308659016013
25:41 0.6969443180591403 0.5829901910293869 0.5655278046170162 0.5131128377100107 0.6334007457225712 0.6896021276098417 0.8266072834177 0.5094438911111859 0.7365030280665137 0.7344913640647701 0.524960819046401 0.6909744890272663 0.7316857867863371 0.7288802095079041 0.6540395382025341 0.581697526776509 0.8248319234115951 0.7273074537614995 0.48468609502386 0.5526177555835946 0.5566407728274122 0.6918269096550558 0.8054606127016856 0.6419073138764804 0.6109122164974902 0.6745644458110259 0.7681582914059664 0.8368536052439912 0.6501936560992251 0.6588757200556181 0.6783798184961096 0.8071906243792624 0.7130054204599494 0.632862680988667 0.7860027809044561 0.6727686639392436 0.7597415595706672 0.7492959678411855 0.5733574729818972 0.6021471488512085 0.568292094815581 1.0 0.6703108415193917 0.6166571183705831 0.589310194031837 0.6108631357932285 0.518959939435776 0.8855856452360458 0.6537648564343198 0.7570323359269119 0.7906029096334305 0.6586513884826419 0.8177819617664814 0.6225303274527749 0.7515943573081888 0.6673453536987007 0.5378849742642032 0.7104522247461631 0.7392400613773048 0.5394737910588278 0.581697526776509 0.7330331722174402 0.6757415382625606 0.79285146666842 0.506343249550158 0.7796464278620142 0.6373354874958537 0.7393895252598821 0.48884512641483496 0.8345192192338317 0.6196857086616152 0.7962140641902966 0.6543408524246821 0.6747042654097966 0.8263912507309366 0.7120467458373059 0.5441933192070123 0.7478437110027132
25:42 0.3265202919963896 0.46590910175366135 0.8129600858908128 0.6765849660147749 0.7159552400506421 0.3782766478805096 0.6760403046346409 0.6510193357739541 0.7713440527155369 0.5221261476345512 0.7317280411914577 0.4124475920978592 0.5419674579454535 0.4592953316500273 0.36054436828075914 0.7827426309954657 0.6333824075935289 0.6945559079594609 0.7507047743670424 0.8270768882549369 0.7353870667953645 0.7598417279907855 0.5606034109595334 0.39646451566550334 0.4557229605671084 0.2916040808773459 0.46425565922775286 0.5441934448614179 0.38567742273475863 0.63409891574631 0.4295333661836738 0.7052740801968498 0.6921593396946688 0.3752856790020123 0.7314965092049434 0.41134549839868007 0.47252287185729547 0.6938472180349017 0.36554432458275177 0.35336926110409234 0.7978630283996463 0.6703108415193917 1.0 0.41630582597640564 0.7627384162817632 0.8074558324405207 0.28104003469924543 0.5854001190169935 0.6286572485304881 0.4878244143255378 0.42291959608003976 0.3431843002084141 0.3853862978429245 0.6477254165161374 0.6229904472769824 0.5875978176463651 0.24386235338309886 0.6714897649960668 0.614829073181067 0.6686963876729409 0.6513749651759656 0.6915385221449912 0.676063822800855 0.5445208666021124 0.30706441162054804 0.6553265963719097 0.42689156331132205 0.5154736416620773 0.554550173767631 0.44347515993683606 0.7517187661399796 0.4956710672200148 0.47295724847331927 0.5206463147683201 0.6810067694961536 0.47748319943502104 0.27732226656763076 0.7390370102468604
25:43 0.38883952201717137 0.7771005659555943 0.6615634884363758 0.4367259343282548 0.5374859275193113 0.8068204904948484 0.5800210605859226 0.5325120843496706 0.683526396840404 0.7696705848207808 0.5328715452290707 0.7401987992120078 0.780815556523001 0.624785952691917 0.7127621605262896 0.45274353086296804 0.6369770893827427 0.56898693426037 0.5389542120501274 0.5696273340823825 0.34223276196843694 0.41854105258953406 0.6786590224801072 0.7845305470904078 0.5276028967293902 0.6540300495182113 0.843970396168916 0.8018252187471626 0.5055883502070827 0.5717678819156549 0.702800754607459 0.5100451817901284 0.5787032525700525 0.7194011782530138 0.7120467458373059 0.7882455376578146 0.6953707734726455 0.5415133726283108 0.7062689262826222 0.6004834942785907 0.2523189191265709 0.6166571183705831 0.41630582597640564 1.0 0.715559160646321 0.6419366340817686 0.6659689050025878 0.6867965503314087 0.62806396834952 0.8197363345019566 0.7956755187926281 0.5012639065650525 0.5697452809923306 0.6186372939158 0.5924370576016089 0.798120510797547 0.5323183104464585 0.7330272826632377 0.7656572230858013 0.6947001794337483 0.48825146756910515 0.5661567273587887 0.5320673253244761 0.7016978313396488 0.6158499320440393 0.6559352002686455 0.3550120692635253 0.7316857867863371 0.4796506758901456 0.618720579813345 0.807876915485643 0.6730808300682048 0.703518265759427 0.6369770893827427 0.7168338101148628 0.9108402263822377 0.6409094185233135 0.5551890665545499
25:44 0.25409020475066707 0.6681824335813763 0.8341541136225041 0.5734555727253547 0.7154912742217157 0.6702422912798521 0.5435816719611293 0.7807605336383919 0.7015433228638178 0.5363515408789212 0.6947951150198541 0.4860679168769405 0.6146261334210039 0.4786755253215972 0.568471501091495 0.7074564211322063 0.4960491254012151 0.6640112949634922 0.716125501059065 0.8169377104248742 0.5746132077832291 0.6323116104127068 0.5369386291162138 0.598147271833197 0.5450115577422223 0.5742200150320416 0.643464141199666 0.7557608522595137 0.42057230515861704 0.6001994894299094 0.6208057065164315 0.5395305579263637 0.6850903676166401 0.6041339716686427 0.5815321258903569 0.5960874141347212 0.5610698332606315 0.6766936845526917 0.5822895794727144 0.5628454968170322 0.6759620044341512 0.589310194031837 0.7627384162817632 0.715559160646321 1.0 0.7531819733214864 0.45603101737208074 0.6857582389861917 0.788670045702125 0.6418290951677321 0.5734289794514867 0.5420907120132403 0.4836737974336017 0.7635948923421535 0.5972793746252754 0.7764618669269946 0.4050834911910215 0.7437615780408241 0.8403514431557094 0.7642026443184253 0.7960531024812084 0.6359786028807184 0.7422155750934899 0.6743837681943057 0.46066261066126796 0.6702021027032313 0.21657746402623182 0.7075368297823363 0.4552744380347443 0.42452452472434316 0.8755581863868773 0.5610698332606315 0.5836210939655612 0.6133842230181678 0.6779241940158723 0.6929007259630866 0.42824145763695753 0.6909061382448122
25:45 0.19311212693570665 0.56898693426037 0.8716264548680289 0.7022745447946747 0.7299297077321495 0.5706448819835835 0.7814313403657949 0.657417684054754 0.7244282783541273 0.5938561501085741 0.8525806588185697 0.5986924449659191 0.547433613858593 0.5789346205996515 0.6267226052807106 0.7579793576840511 0.621827413102199 0.6551979282278949 0.7438077223639527 0.8258875699956872 0.6927691369660631 0.7008152012114783 0.6633243093598461 0.5839084637692924 0.44726704327477207 0.37673873158886845 0.6154094705103509 0.5995943308285571 0.3334021220943783 0.685988502224371 0.4413249595729221 0.7548534214529184 0.7059941316834148 0.4195311785381271 0.6985093966295615 0.6137515227871373 0.6187253659567781 0.5905986975633755 0.48009214028286257 0.3761739607553998 0.7151313355530892 0.6108631357932285 0.8074558324405207 0.6419366340817686 0.7531819733214864 1.0 0.395390189566159 0.6158714935553046 0.6777554909989936 0.6905119310458907 0.4976951821621848 0.33677268830018975 0.3884934502031857 0.703563859285193 0.6972068668783985 0.6911965130054079 0.37675069919179677 0.7285339387563915 0.6965734350362293 0.7906565864349525 0.5569244819177956 0.6997614860700805 0.6684496670209075 0.6351467285192642 0.3245601261435825 0.6459216401277617 0.2534989809612045 0.7160386487968281 0.5524660605803253 0.54846741967208 0.8394764213881847 0.5656710388139427 0.5710390823772676 0.6504459622454039 0.7361901593251466 0.6170674182335645 0.4103017818656488 0.6617439306731789
25:46 0.6548383688658954 0.37360822941105487 0.3116566347630855 0.1904649311801731 0.48858764143797023 0.5072588239671842 0.4012252236628544 0.5482340106359294 0.42824418754800925 0.4989056618074261 0.25232354896900455 0.8581642683340377 0.43208036452936144 0.5156119861269423 0.6839940110807612 0.34598481911154805 0.4581896603515697 0.6824383413313375 0.42338183424443304 0.3221789392979084 0.30650046771505246 0.4562847790240158 0.47981778937123815 0.5072588239671842 0.5059887361248641 0.7902603889002082 0.7244410401208944 0.632510148406339 0.7548642676301205 0.38017635069397687 0.5406714726062165 0.4306431102364493 0.4976810059938395 0.7163588977479983 0.5378849742642032 0.5490246347659746 0.3151360942927483 0.48570420972515793 0.8049425656532896 0.7818822645196979 0.19408369352304683 0.518959939435776 0.28104003469924543 0.6659689050025878 0.45603101737208074 0.395390189566159 1.0 0.3675596608083588 0.2811151020409434 0.6744709505482541 0.7578536887599268 0.541522692721782 0.6007459537166454 0.39972636411704077 0.317473056949147 0.43481114292968803 0.8685253118121791 0.6510349331716047 0.4657442967803565 0.57203710477691 0.4108545361821526 0.2540094518377958 0.4788296408422978 0.5743130348711829 0.9248716067498166 0.6198934585207209 0.6041309815610952 0.506343249550158 0.31803401613565835 0.5982473405409432 0.5538109047195913 0.5573777969257327 0.6174559427675193 0.30679275721389065 0.6453835132835692 0.582437283405007 0.9812179016874542 0.4012252236628544
25:47 0.509602279145954 0.7653527141275334 0.630590000327066 0.5439722360487798 0.684736412783852 0.8635479188726891 0.7740982351410421 0.570796273696619 0.7028725750765569 0.6727686639392436 0.5650431461432521 0.5202624148910748 0.7513248277353682 0.7737694459628324 0.6579092368662082 0.645384934381086 0.764296577443128 0.6108631357932285 0.5167314566783301 0.6033386410573136 0.5740438473314009 0.6524643971263421 0.7231325421845703 0.8242698369746269 0.5591947801802423 0.662629652814738 0.6559352002686455 0.8114281930742236 0.5124531392852031 0.7754088591670529 0.8130475278608947 0.7796464278620142 0.7650971406762015 0.6163334565423421 0.6588757200556181 0.8158531051393277 0.849520032480524 0.7392400613773048 0.5766633178711622 0.5854299088440608 0.5970901519475189 0.8855856452360458 0.5854001190169935 0.6867965503314087 0.6857582389861917 0.6158714935553046 0.3675596608083588 1.0 0.7995755001605883 0.7691394051206053 0.7962140641902966 0.7223036177961778 0.7183253534640818 0.7623554711911356 0.84348519179234 0.7821290377183082 0.512651594492967 0.7166585297976907 0.787843609286061 0.5314238207562478 0.6353290279172055 0.8220221148116268 0.7301361383846628 0.8566124538615045 0.3612513158655497 0.7203204661325564 0.40741571246603425 0.8368536052439912 0.4924008687748917 0.7155088032202919 0.6265392175705706 0.7737694459628324 0.6888030324281964 0.7957749573467309 0.7342121081453645 0.6727686639392436 0.40540973046521306 0.6878333701151043
